symbol,signal_id,buy_surge_ratio,signal_time,signal_date,earliest_entry_time,signal_price,target_drop_pct,target_price,wait_deadline_utc,status,entry_time,entry_price,note
AVNTUSDT,AVNTUSDT_202604120100,35.05220689886328,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.1394,0.0,0.1394,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧35.05x → 新59.99x，新信号UTC 2026-04-17 00:00)
TRXUSDT,TRXUSDT_202604120100,34.98851130729229,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.31827,0.0,0.31827,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MAGICUSDT,MAGICUSDT_202604120100,34.639654557258616,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.06142,0.0,0.06142,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧34.64x → 新35.50x，新信号UTC 2026-04-15 01:00)
STGUSDT,STGUSDT_202604120100,34.46010286788006,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.2053,0.0,0.2053,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧34.46x → 新45.25x，新信号UTC 2026-04-17 00:00)
MEUSDT,MEUSDT_202604120100,34.11895069876858,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.103,0.0,0.103,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧34.12x → 新36.40x，新信号UTC 2026-04-14 05:00)
ASRUSDT,ASRUSDT_202604120100,33.63528258738974,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,1.242,0.0,1.242,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧33.64x → 新39.50x，新信号UTC 2026-04-17 00:00)
BANANAUSDT,BANANAUSDT_202604120100,33.55359672162709,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,3.448,0.0,3.448,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧33.55x → 新34.59x，新信号UTC 2026-04-14 12:00)
SOMIUSDT,SOMIUSDT_202604120100,33.32921257413583,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.1591,0.0,0.1591,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧33.33x → 新58.70x，新信号UTC 2026-04-14 00:00)
COOKIEUSDT,COOKIEUSDT_202604120100,33.20314614043148,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.01583,0.0,0.01583,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧33.20x → 新47.26x，新信号UTC 2026-04-17 00:00)
CROSSUSDT,CROSSUSDT_202604120100,32.43324637631485,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.08234,0.0,0.08234,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧32.43x → 新38.26x，新信号UTC 2026-04-14 12:00)
EDENUSDT,EDENUSDT_202604120100,32.41128248865443,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03157,0.0,0.03157,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧32.41x → 新89.57x，新信号UTC 2026-04-15 01:00)
TSLAUSDT,TSLAUSDT_202604120100,32.00123505361029,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,349.57,0.0,349.57,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧32.00x → 新53.03x，新信号UTC 2026-04-15 01:00)
CVCUSDT,CVCUSDT_202604120100,31.560230649636903,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.02964,0.0,0.02964,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.56x → 新39.56x，新信号UTC 2026-04-14 00:00)
STRKUSDT,STRKUSDT_202604120100,31.486787296829196,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03386,0.0,0.03386,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.49x → 新32.51x，新信号UTC 2026-04-17 00:00)
STEEMUSDT,STEEMUSDT_202604120100,31.454047907030944,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.05676,0.0,0.05676,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ARKUSDT,ARKUSDT_202604120100,31.313491644241708,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.1642,0.0,0.1642,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.31x → 新46.35x，新信号UTC 2026-04-14 00:00)
SIGNUSDT,SIGNUSDT_202604120100,31.0575054440881,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03168,0.0,0.03168,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.06x → 新64.07x，新信号UTC 2026-04-14 00:00)
KITEUSDT,KITEUSDT_202604120100,31.015487778959013,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.13014,0.0,0.13014,2026-04-17 02:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PAYPUSDT,PAYPUSDT_202604120100,30.8388280789146,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,20.43,0.0,20.43,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.84x → 新114.40x，新信号UTC 2026-04-17 00:00)
IRUSDT,IRUSDT_202604120100,30.7995590503014,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.03888,0.0,0.03888,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.80x → 新39.84x，新信号UTC 2026-04-17 00:00)
JCTUSDT,JCTUSDT_202604120100,30.694878889968972,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.003623,0.0,0.003623,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.69x → 新33.59x，新信号UTC 2026-04-14 00:00)
STOUSDT,STOUSDT_202604120100,30.03356334065811,2026-04-12 01:00:00,2026-04-12 01:00,2026-04-12 02:00:00,0.12435,0.0,0.12435,2026-04-17 02:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.03x → 新51.51x，新信号UTC 2026-04-17 00:00)
INXUSDT,INXUSDT_202604130000,73.74521350247295,2026-04-13 00:00:00,2026-04-13 00:00,2026-04-13 01:00:00,0.018536,0.0,0.018536,2026-04-18 01:00:00,entered,2026-04-13 01:05:00,0.018520,触发目标价并建仓（理论0.018536，实际0.018520）
IMXUSDT,IMXUSDT_202604130000,71.80588515046718,2026-04-13 00:00:00,2026-04-13 00:00,2026-04-13 01:00:00,0.1401,0.0,0.1401,2026-04-18 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
STABLEUSDT,STABLEUSDT_202604130200,134.73363896292102,2026-04-13 02:00:00,2026-04-13 02:00,2026-04-13 03:00:00,0.03081,0.0,0.03081,2026-04-18 03:00:00,entered,2026-04-13 03:05:00,0.028630,触发目标价并建仓（理论0.030810，实际0.028630）
TSTUSDT,TSTUSDT_202604130700,36.4393642700364,2026-04-13 07:00:00,2026-04-13 07:00,2026-04-13 08:00:00,0.00908,0.0,0.00908,2026-04-18 08:00:00,entered,2026-04-13 08:05:00,0.009251,触发目标价并建仓（理论0.009080，实际0.009251）
FIGHTUSDT,FIGHTUSDT_202604130700,36.32143841699864,2026-04-13 07:00:00,2026-04-13 07:00,2026-04-13 08:00:00,0.005056,0.0,0.005056,2026-04-18 08:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧36.32x → 新41.13x，新信号UTC 2026-04-17 05:00)
MITOUSDT,MITOUSDT_202604131000,128.91351990690137,2026-04-13 10:00:00,2026-04-13 10:00,2026-04-13 11:00:00,0.03623,0.0,0.03623,2026-04-18 11:00:00,entered,2026-04-13 11:05:00,0.036150,触发目标价并建仓（理论0.036230，实际0.036150）
TURTLEUSDT,TURTLEUSDT_202604131000,39.82517797896355,2026-04-13 10:00:00,2026-04-13 10:00,2026-04-13 11:00:00,0.04469,0.0,0.04469,2026-04-18 11:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
LIGHTUSDT,LIGHTUSDT_202604131500,71.49470965036197,2026-04-13 15:00:00,2026-04-13 15:00,2026-04-13 16:00:00,0.1614,0.0,0.1614,2026-04-18 16:00:00,entered,2026-04-13 16:05:00,0.175700,触发目标价并建仓（理论0.161400，实际0.175700）
XPINUSDT,XPINUSDT_202604131500,34.840104356016525,2026-04-13 15:00:00,2026-04-13 15:00,2026-04-13 16:00:00,0.001488,0.0,0.001488,2026-04-18 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧34.84x → 新52.04x，新信号UTC 2026-04-14 00:00)
MUSDT,MUSDT_202604131500,31.22308538513282,2026-04-13 15:00:00,2026-04-13 15:00,2026-04-13 16:00:00,2.8308,0.0,2.8308,2026-04-18 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧31.22x → 新151.97x，新信号UTC 2026-04-17 00:00)
MUBARAKUSDT,MUBARAKUSDT_202604131500,30.503452988652082,2026-04-13 15:00:00,2026-04-13 15:00,2026-04-13 16:00:00,0.01278,0.0,0.01278,2026-04-18 16:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧30.50x → 新41.99x，新信号UTC 2026-04-14 00:00)
BROCCOLIF3BUSDT,BROCCOLIF3BUSDT_202604131600,54.20549126793022,2026-04-13 16:00:00,2026-04-13 16:00,2026-04-13 17:00:00,0.004335,0.0,0.004335,2026-04-18 17:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧54.21x → 新106.61x，新信号UTC 2026-04-14 00:00)
GUAUSDT,GUAUSDT_202604132000,33.98915058136803,2026-04-13 20:00:00,2026-04-13 20:00,2026-04-13 21:00:00,0.57354,0.0,0.57354,2026-04-18 21:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧33.99x → 新75.09x，新信号UTC 2026-04-14 00:00)
EVAAUSDT,EVAAUSDT_202604140000,222.8637452264353,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.0697,0.0,1.0697,2026-04-19 01:00:00,entered,2026-04-14 01:05:00,0.885900,触发目标价并建仓（理论1.069700，实际0.885900）
SPORTFUNUSDT,SPORTFUNUSDT_202604140000,220.21407055910873,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.03644,0.0,0.03644,2026-04-19 01:00:00,entered,2026-04-14 01:05:00,0.036980,触发目标价并建仓（理论0.036440，实际0.036980）
TREEUSDT,TREEUSDT_202604140000,208.08614325025462,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.06394,0.0,0.06394,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FLUIDUSDT,FLUIDUSDT_202604140000,202.38691322901843,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.655,0.0,1.655,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
WETUSDT,WETUSDT_202604140000,197.56003299625618,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.18423,0.0,0.18423,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
LDOUSDT,LDOUSDT_202604140000,192.2122420872096,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.3532,0.0,0.3532,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PNUTUSDT,PNUTUSDT_202604140000,185.99372905818848,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.04618,0.0,0.04618,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SAHARAUSDT,SAHARAUSDT_202604140000,172.84576870300558,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.0224,0.0,0.0224,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FLOCKUSDT,FLOCKUSDT_202604140000,171.93567782065438,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.05612,0.0,0.05612,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PUMPBTCUSDT,PUMPBTCUSDT_202604140000,166.27576388128355,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.02242,0.0,0.02242,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ICXUSDT,ICXUSDT_202604140000,136.32721985212416,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.0368,0.0,0.0368,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
RSRUSDT,RSRUSDT_202604140000,132.34018702098305,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.001564,0.0,0.001564,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ORDIUSDT,ORDIUSDT_202604140000,113.60261483493262,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,2.592,0.0,2.592,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
BROCCOLIF3BUSDT,BROCCOLIF3BUSDT_202604140000,106.60879283573466,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.005465,0.0,0.005465,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MELANIAUSDT,MELANIAUSDT_202604140000,105.21109981409927,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.1028,0.0,0.1028,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
AXSUSDT,AXSUSDT_202604140000,104.69167457563829,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.126,0.0,1.126,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TOSHIUSDT,TOSHIUSDT_202604140000,104.45264663667209,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.0001788,0.0,0.0001788,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
WCTUSDT,WCTUSDT_202604140000,96.24774420886965,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.06018,0.0,0.06018,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TSTUSDT,TSTUSDT_202604140000,93.87479402760869,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.010542,0.0,0.010542,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ALCHUSDT,ALCHUSDT_202604140000,91.5884738444183,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.06394,0.0,0.06394,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
IDOLUSDT,IDOLUSDT_202604140000,90.49619004930526,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.02392,0.0,0.02392,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ZRXUSDT,ZRXUSDT_202604140000,85.56433182440875,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.1069,0.0,0.1069,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
FOLKSUSDT,FOLKSUSDT_202604140000,84.3948889199944,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.294,0.0,1.294,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
CYBERUSDT,CYBERUSDT_202604140000,84.14482838262654,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.5124,0.0,0.5124,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ACTUSDT,ACTUSDT_202604140000,80.78610174899787,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.01399,0.0,0.01399,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
XVSUSDT,XVSUSDT_202604140000,79.34275024814845,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,2.702,0.0,2.702,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧79.34x → 新117.91x，新信号UTC 2026-04-17 00:00)
GUAUSDT,GUAUSDT_202604140000,75.09418166596902,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.58274,0.0,0.58274,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ATHUSDT,ATHUSDT_202604140000,72.43692659084257,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.006431,0.0,0.006431,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
MOODENGUSDT,MOODENGUSDT_202604140000,72.07209256355893,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.05226,0.0,0.05226,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TRUTHUSDT,TRUTHUSDT_202604140000,70.27192663512541,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.009791,0.0,0.009791,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
1000XECUSDT,1000XECUSDT_202604140000,70.15250228979194,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.00704,0.0,0.00704,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
BREVUSDT,BREVUSDT_202604140000,67.31294206704042,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.126,0.0,0.126,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧67.31x → 新95.36x，新信号UTC 2026-04-17 00:00)
HMSTRUSDT,HMSTRUSDT_202604140000,66.57043171172172,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.0001464,0.0,0.0001464,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
TRUSTUSDT,TRUSTUSDT_202604140000,66.26545874983535,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.06819,0.0,0.06819,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ATOMUSDT,ATOMUSDT_202604140000,65.10504967713709,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.76,0.0,1.76,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SIGNUSDT,SIGNUSDT_202604140000,64.07139203675426,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.03056,0.0,0.03056,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧64.07x → 新205.70x，新信号UTC 2026-04-17 00:00)
DOGSUSDT,DOGSUSDT_202604140000,63.82152933666765,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,2.83e-05,0.0,2.83e-05,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧63.82x → 新200.88x，新信号UTC 2026-04-17 00:00)
TUTUSDT,TUTUSDT_202604140000,63.40717038287772,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.01053,0.0,0.01053,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧63.41x → 新87.93x，新信号UTC 2026-04-17 00:00)
RLCUSDT,RLCUSDT_202604140000,63.06657634923365,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.4161,0.0,0.4161,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
HOMEUSDT,HOMEUSDT_202604140000,62.976499157215095,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.019762,0.0,0.019762,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧62.98x → 新110.65x，新信号UTC 2026-04-17 00:00)
BLUAIUSDT,BLUAIUSDT_202604140000,61.61518054615424,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.009093,0.0,0.009093,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SKLUSDT,SKLUSDT_202604140000,61.53918417712469,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.00646,0.0,0.00646,2026-04-19 01:00:00,superseded_stronger_hour,,,被更强卖量信号覆盖(旧61.54x → 新289.05x，新信号UTC 2026-04-18 00:00)
USUSDT,USUSDT_202604140000,61.23639364985589,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.004703,0.0,0.004703,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SKYUSDT,SKYUSDT_202604140000,60.9574038456598,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.0755,0.0,0.0755,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
PROMUSDT,PROMUSDT_202604140000,60.69086985682208,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,1.363,0.0,1.363,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
BOBUSDT,BOBUSDT_202604140000,58.838900438442806,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.008279,0.0,0.008279,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
SOMIUSDT,SOMIUSDT_202604140000,58.704575384095904,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.1677,0.0,0.1677,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
ALGOUSDT,ALGOUSDT_202604140000,58.346216966132246,2026-04-14 00:00:00,2026-04-14 00:00,2026-04-14 01:00:00,0.1099,0.0,0.1099,2026-04-19 01:00:00,wait_window_expired,,,等待窗口已届满（earliest_entry+120h 截止）：窗口内仍未触发建仓。常见原因：反弹目标价未触及、资金或日内/小时额度不足、候选按倍数排序较后等。
